# VIPERS Database
# File    : VIPERS_W1_SPECTRO_PDR1.txt.gz
# Date    : 2013-10-15 10:43
# Table   : W1_SPECTRO_PDR1
# Columns : 14
# Rows    : 30523
# SQL     : SELECT W1_SPECTRO_PDR1.id_IAU, W1_SPECTRO_PDR1.num, W1_SPEC
#           TRO_PDR1.alpha, W1_SPECTRO_PDR1.delta, W1_SPECTRO_PDR1.selm
#           ag, W1_SPECTRO_PDR1.errselmag, W1_SPECTRO_PDR1.pointing, W1
#           _SPECTRO_PDR1.quadrant, W1_SPECTRO_PDR1.zflg, W1_SPECTRO_PD
#           R1.zspec, W1_SPECTRO_PDR1.epoch, W1_SPECTRO_PDR1.photoMask,
#            W1_SPECTRO_PDR1.tsr, W1_SPECTRO_PDR1.ssr FROM W1_SPECTRO_P
#           DR1
# id_IAU	num	alpha	delta	selmag	errselmag	pointing	quadrant	zflg	zspec	epoch	photoMask	tsr	ssr
# CHAR	VARCHAR	DOUBLE	DOUBLE	FLOAT	FLOAT	VARCHAR	INT	FLOAT	FLOAT	INT	CHAR	FLOAT	FLOAT
# 		deg	deg	mag	mag								
VIPERS 122103345	122103345	33.316676	-4.199072	21.4161	0.0144	W1P044	2	  1.2	0.2333	1	1	0.4519	-1.000
VIPERS 122107733	122107733	33.318375	-4.179375	22.2236	0.0416	W1P044	2	  1.2	0.5770	1	1	0.4524	-1.000
VIPERS 122096068	122096068	33.320947	-4.233755	21.4735	0.0173	W1P044	2	  1.2	0.1030	1	1	0.4519	-1.000
VIPERS 122106109	122106109	33.320981	-4.186343	21.4473	0.0258	W1P044	2	  2.2	0.8164	1	1	0.4519	0.864
VIPERS 122087015	122087015	33.322136	-4.274651	19.6728	0.0052	W1P044	2	  3.2	0.3498	1	1	0.4290	1.000
VIPERS 122096097	122096097	33.325215	-4.233555	20.8878	0.0083	W1P044	2	  1.5	0.6095	1	1	0.4479	-1.000
VIPERS 122103906	122103906	33.325255	-4.196325	21.9739	0.0711	W1P044	2	  0.0	9.9999	1	1	0.4508	-1.000
VIPERS 122089391	122089391	33.327384	-4.263935	19.6643	0.0038	W1P044	2	  1.2	0.1494	1	1	0.4290	-1.000
VIPERS 122103568	122103568	33.329981	-4.199367	22.2602	0.0391	W1P044	2	  1.2	1.1339	1	1	0.4463	-1.000
VIPERS 121112742	121112742	32.853979	-4.184703	21.8900	0.0269	W1P042	1	  3.5	0.7833	1	1	0.4508	0.838
VIPERS 121091324	121091324	32.856435	-4.277554	21.0385	0.0150	W1P042	1	  3.5	0.6738	1	1	0.4410	0.920
VIPERS 121101612	121101612	32.856502	-4.233643	21.3557	0.0168	W1P042	1	  2.5	0.6429	1	1	0.4519	0.920
VIPERS 121112308	121112308	32.855430	-4.186218	21.9619	0.0331	W1P042	1	  3.5	0.5934	1	1	0.4508	0.844
VIPERS 121111848	121111848	32.858249	-4.188083	22.2937	0.0328	W1P042	1	  4.4	0.6928	1	1	0.4463	0.756
VIPERS 121100803	121100803	32.859631	-4.237057	21.6744	0.0319	W1P042	1	  3.5	0.4368	1	1	0.4525	0.799
VIPERS 121112389	121112389	32.859493	-4.186268	22.1492	0.0415	W1P042	1	  2.5	0.6187	1	1	0.4524	0.756
VIPERS 121089428	121089428	32.862094	-4.284959	19.8467	0.0059	W1P042	1	  4.5	0.5373	1	1	0.4628	0.983
VIPERS 121101743	121101743	32.862067	-4.231818	21.9842	0.0273	W1P042	1	  2.5	0.6431	1	1	0.4508	0.856
VIPERS 121114010	121114010	32.862577	-4.178563	22.4239	0.0626	W1P042	1	  0.0	9.9999	1	1	0.4463	-1.000
VIPERS 121092615	121092615	32.864761	-4.271423	21.9836	0.0299	W1P042	1	  1.5	0.6804	1	1	0.4508	-1.000
VIPERS 121103555	121103555	32.864137	-4.224997	21.3735	0.0208	W1P042	1	  2.2	0.7824	1	1	0.4519	0.903
VIPERS 121090334	121090334	32.866268	-4.281901	18.9532	0.0018	W1P042	1	  4.2	0.0000	1	1	-1.0000	-1.000
VIPERS 121102210	121102210	32.867120	-4.229265	22.2676	0.0436	W1P042	1	  4.5	0.6445	1	1	0.4463	0.756
VIPERS 121096789	121096789	32.869244	-4.253640	21.0202	0.0108	W1P042	1	  4.5	0.6656	1	1	0.4410	0.920
VIPERS 121112897	121112897	32.869468	-4.183853	20.5211	0.0075	W1P042	1	  4.5	0.7816	1	1	0.4582	0.939
VIPERS 121105650	121105650	32.871068	-4.216100	21.5012	0.0183	W1P042	1	  3.5	0.7838	1	1	0.4525	0.838
VIPERS 121102059	121102059	32.873961	-4.231656	22.2202	0.0380	W1P042	1	  1.5	0.6090	1	1	0.4524	-1.000
VIPERS 121102071	121102071	32.876458	-4.230799	18.9557	0.0020	W1P042	1	 14.2	0.6085	1	1	0.4388	-1.000
VIPERS 121099259	121099259	32.878562	-4.243077	21.8295	0.0238	W1P042	1	  3.5	0.9338	1	1	0.4508	0.781
VIPERS 121090998	121090998	32.879938	-4.278446	22.0248	0.0307	W1P042	1	  2.2	0.8569	1	1	0.4524	0.750
VIPERS 121114492	121114492	32.881908	-4.176800	21.2532	0.0164	W1P042	1	  2.5	0.8952	1	1	0.4519	0.864
VIPERS 121103645	121103645	32.883598	-4.223579	22.3034	0.0324	W1P042	1	  1.2	0.7927	1	1	0.4463	-1.000
VIPERS 121090922	121090922	32.885287	-4.278651	21.9499	0.0221	W1P042	1	  3.2	0.5482	1	1	0.4508	0.782
VIPERS 121100463	121100463	32.885029	-4.238407	21.4762	0.0256	W1P042	1	  0.0	9.9999	1	1	0.4519	-1.000
VIPERS 121110476	121110476	32.884989	-4.193841	20.5135	0.0144	W1P042	1	  0.0	9.9999	1	1	0.4582	-1.000
VIPERS 121089698	121089698	32.887863	-4.283865	22.1573	0.0382	W1P042	1	  2.5	0.5912	1	1	0.4524	0.718
VIPERS 121105841	121105841	32.887143	-4.215184	21.9574	0.0288	W1P042	1	  9.2	0.9320	1	1	0.4508	0.781
VIPERS 121089010	121089010	32.890203	-4.287269	20.8399	0.0114	W1P042	1	  4.5	0.7860	1	1	0.4479	0.939
VIPERS 121113835	121113835	32.889685	-4.179347	22.2383	0.0275	W1P042	1	  0.0	9.9999	1	1	0.4524	-1.000
VIPERS 121093013	121093013	32.891545	-4.270522	20.6130	0.0100	W1P042	1	  3.5	0.5373	1	1	0.4582	0.935
VIPERS 121103995	121103995	32.892059	-4.222644	22.4571	0.0457	W1P042	1	  2.5	0.6426	1	1	0.4463	0.756
VIPERS 121098480	121098480	32.895146	-4.246892	20.9450	0.0107	W1P042	1	  3.5	0.4832	1	1	0.4479	0.884
VIPERS 121107709	121107709	32.894074	-4.207121	22.4255	0.0501	W1P042	1	  9.2	0.9816	1	1	0.4463	0.745
VIPERS 121109535	121109535	32.897483	-4.197906	23.9545	0.1427	W1P042	1	 20.0	9.9999	1	1	-99.0000	-99.000
VIPERS 121109793	121109793	32.898638	-4.197837	20.8042	0.0106	W1P042	1	  4.5	0.6415	1	1	0.4479	0.959
VIPERS 121086870	121086870	32.900272	-4.296249	21.3125	0.0163	W1P042	1	  4.5	0.6902	1	1	0.4519	0.920
VIPERS 121099353	121099353	32.900940	-4.243077	21.8387	0.0304	W1P042	1	  1.5	0.8513	1	1	0.4508	-1.000
VIPERS 121099384	121099384	32.902176	-4.242973	21.9290	0.0257	W1P042	1	  2.4	1.0530	1	1	0.4508	0.638
VIPERS 121087824	121087824	32.906256	-4.291579	22.1630	0.0284	W1P042	1	  2.5	0.6442	1	1	0.4524	0.756
VIPERS 121107729	121107729	32.905785	-4.206593	22.4986	0.0426	W1P042	1	  1.5	1.0275	1	1	0.4463	-1.000
VIPERS 121097493	121097493	32.909760	-4.248726	22.3904	0.0336	W1P042	1	  1.5	0.8159	1	1	0.4463	-1.000
VIPERS 121095395	121095395	32.912905	-4.258055	21.4452	0.0268	W1P042	1	  9.2	0.9342	1	1	0.4519	0.815
VIPERS 121107313	121107313	32.913165	-4.207764	20.6588	0.0100	W1P042	1	  4.4	0.5581	1	1	0.4582	0.949
VIPERS 121089649	121089649	32.914905	-4.284231	21.0588	0.0112	W1P042	1	  3.4	0.7469	1	1	0.4410	0.903
VIPERS 121110428	121110428	32.914815	-4.194998	22.4206	0.0361	W1P042	1	  2.5	0.6911	1	1	0.4463	0.756
VIPERS 121096693	121096693	32.916566	-4.252890	20.2668	0.0115	W1P042	1	  3.5	0.7100	1	1	0.4472	0.967
VIPERS 121108255	121108255	32.916374	-4.203131	21.5735	0.0198	W1P042	1	  2.4	0.6465	1	0	-99.0000	-99.000
VIPERS 121095673	121095673	32.917884	-4.257492	22.3419	0.0315	W1P042	1	  1.5	0.7220	1	1	0.4463	-1.000
VIPERS 121108846	121108846	32.917707	-4.200584	22.1994	0.0357	W1P042	1	  1.5	0.6483	1	1	0.4524	-1.000
VIPERS 121091469	121091469	32.919987	-4.276142	22.1066	0.0308	W1P042	1	  3.5	0.6774	1	1	0.4524	0.756
VIPERS 121100599	121100599	32.919669	-4.236734	22.2309	0.0260	W1P042	1	  2.2	0.0000	1	1	-1.0000	-1.000
VIPERS 121088130	121088130	32.922306	-4.290768	21.5186	0.0239	W1P042	1	  1.5	0.8036	1	1	0.4525	-1.000
VIPERS 121111943	121111943	32.922322	-4.178871	20.0617	0.0068	W1P042	1	  4.4	0.4635	1	1	0.4392	0.950
VIPERS 121092071	121092071	32.926557	-4.273344	23.3281	0.1168	W1P042	1	 20.0	9.9999	1	1	-99.0000	-99.000
VIPERS 121092154	121092154	32.928988	-4.272977	22.3858	0.0315	W1P042	1	  4.2	0.4310	1	1	0.4463	0.802
VIPERS 121101175	121101175	32.929116	-4.235035	21.7702	0.0308	W1P042	1	  1.2	1.3199	1	1	0.4508	-1.000
VIPERS 121110666	121110666	32.927373	-4.193457	21.5865	0.0199	W1P042	1	  2.5	0.6703	1	1	0.4525	0.856
VIPERS 121088636	121088636	32.931098	-4.288768	21.6766	0.0266	W1P042	1	  2.2	0.5821	1	1	0.4525	0.844
VIPERS 121106545	121106545	32.931423	-4.212099	21.9769	0.0266	W1P042	1	  1.2	0.6108	1	1	0.4508	-1.000
VIPERS 121088126	121088126	32.933275	-4.291041	20.2571	0.0074	W1P042	1	  4.5	0.4851	1	1	0.4472	0.950
VIPERS 121097687	121097687	32.933169	-4.250097	22.3490	0.0418	W1P042	1	  0.0	9.9999	1	1	0.4463	-1.000
VIPERS 121103989	121103989	32.936318	-4.222020	19.9319	0.0083	W1P042	1	  0.0	9.9999	1	1	0.4628	-1.000
VIPERS 121087288	121087288	32.938870	-4.292721	20.2316	0.0085	W1P042	1	  2.5	0.4434	1	1	0.4392	0.837
VIPERS 121097638	121097638	32.938175	-4.250133	21.5241	0.0221	W1P042	1	  2.5	0.8154	1	1	0.4525	0.821
VIPERS 121108586	121108586	32.938743	-4.203343	21.9042	0.0338	W1P042	1	  0.0	9.9999	1	1	0.4508	-1.000
VIPERS 121092291	121092291	32.942395	-4.272356	21.7534	0.0187	W1P042	1	  3.5	0.7331	1	1	0.4508	0.838
VIPERS 121092280	121092280	32.943984	-4.271441	20.5294	0.0103	W1P042	1	  3.5	0.5486	1	1	0.4582	0.935
VIPERS 121101923	121101923	32.943492	-4.231017	22.4496	0.0359	W1P042	1	  0.0	9.9999	1	1	0.4463	-1.000
VIPERS 121113637	121113637	32.943297	-4.180278	21.8634	0.0191	W1P042	1	  1.2	1.0647	1	1	0.4508	-1.000
VIPERS 121089061	121089061	32.946744	-4.286525	22.3650	0.0397	W1P042	1	  2.5	0.9364	1	1	0.4463	0.745
VIPERS 121109170	121109170	32.946348	-4.200921	22.1911	0.0370	W1P042	1	  0.0	9.9999	1	1	0.4524	-1.000
VIPERS 121099897	121099897	32.948279	-4.240286	21.6316	0.0291	W1P042	1	  0.0	9.9999	1	1	0.4525	-1.000
VIPERS 121109350	121109350	32.948085	-4.199357	21.3144	0.0177	W1P042	1	  3.2	0.0000	1	1	0.4519	-1.000
VIPERS 121097636	121097636	32.953042	-4.250515	21.6804	0.0202	W1P042	1	  2.5	0.8370	1	1	0.4525	0.821
VIPERS 121096086	121096086	32.954905	-4.254161	20.6096	0.0085	W1P042	1	  4.5	0.6096	1	1	0.4582	0.949
VIPERS 121093532	121093532	32.956182	-4.267836	21.6633	0.0219	W1P042	1	  3.5	0.6105	1	1	0.4525	0.844
VIPERS 121114481	121114481	32.956395	-4.176827	21.5526	0.0197	W1P042	1	  3.5	0.6445	1	1	0.4525	0.856
VIPERS 121102696	121102696	32.958373	-4.226595	21.3193	0.0203	W1P042	1	  2.5	0.5289	1	1	0.4519	0.858
VIPERS 121086973	121086973	32.960839	-4.295821	21.7568	0.0207	W1P042	1	  3.2	1.0360	1	1	0.4508	0.638
VIPERS 121095650	121095650	32.960579	-4.257004	22.0055	0.0365	W1P042	1	  3.5	0.5303	1	1	0.4524	0.646
VIPERS 121098950	121098950	32.962100	-4.244762	20.3420	0.0068	W1P042	1	  4.4	0.4851	1	1	0.4472	0.950
VIPERS 121113180	121113180	32.961734	-4.182468	22.2113	0.0487	W1P042	1	  0.0	9.9999	1	1	0.4524	-1.000
VIPERS 121104565	121104565	32.963591	-4.220978	19.8324	0.0054	W1P042	1	  4.4	0.4823	1	1	0.4628	0.958
VIPERS 122051769	122051769	33.219239	-4.440406	21.8486	0.0225	W1P044	3	  3.2	0.6330	1	1	0.4508	0.856
VIPERS 122070132	122070132	33.218843	-4.351836	22.1645	0.0309	W1P044	3	  1.5	0.9393	1	1	0.4524	-1.000
VIPERS 122059824	122059824	33.221073	-4.399725	21.6388	0.0249	W1P044	3	  1.2	0.9465	1	1	0.4525	-1.000
VIPERS 122070824	122070824	33.221664	-4.347962	21.3646	0.0131	W1P044	3	  3.5	0.6499	1	1	0.4519	0.920
VIPERS 122055304	122055304	33.223214	-4.421624	22.0194	0.0355	W1P044	3	  1.2	1.1256	1	1	0.4524	-1.000
VIPERS 122071387	122071387	33.223026	-4.345199	20.7000	0.0065	W1P044	3	 13.2	1.1881	1	1	-1.0000	-1.000
VIPERS 122059027	122059027	33.225263	-4.404187	21.2791	0.0120	W1P044	3	  2.5	0.8781	1	1	0.4519	0.864
VIPERS 122048708	122048708	33.227410	-4.454622	21.3888	0.0237	W1P044	3	  0.0	9.9999	1	1	0.4519	-1.000
VIPERS 122059381	122059381	33.227101	-4.402906	22.2999	0.0257	W1P044	3	  1.5	0.6360	1	1	0.4463	-1.000
VIPERS 122067984	122067984	33.226336	-4.361682	22.0708	0.0228	W1P044	3	  3.2	0.6701	1	1	0.4524	0.756
VIPERS 122064830	122064830	33.229116	-4.373386	21.8714	0.0187	W1P044	3	  3.2	0.7880	1	1	0.4508	0.838
VIPERS 122054289	122054289	33.231107	-4.423737	17.0560	0.0005	W1P044	3	 24.2	0.0000	1	1	-99.0000	-99.000
VIPERS 122054661	122054661	33.232927	-4.423260	21.5723	0.0187	W1P044	3	  1.2	0.4540	1	1	0.4525	-1.000
VIPERS 122058950	122058950	33.234185	-4.401634	20.3183	0.0070	W1P044	3	  3.4	0.6682	1	1	0.4472	0.982
VIPERS 122048018	122048018	33.236619	-4.459475	21.8226	0.0241	W1P044	3	  0.0	9.9999	1	1	0.4508	-1.000
VIPERS 122057848	122057848	33.235834	-4.409028	20.5555	0.0081	W1P044	3	  3.5	0.6443	1	1	0.4582	0.959
VIPERS 122053036	122053036	33.238451	-4.431375	19.8586	0.0062	W1P044	3	  4.4	0.6706	1	1	0.4628	0.978
VIPERS 122063202	122063202	33.239436	-4.384123	22.2243	0.0271	W1P044	3	  4.5	0.6679	1	1	0.4524	0.756
VIPERS 122071242	122071242	33.238666	-4.346690	22.2532	0.0288	W1P044	3	  0.0	9.9999	1	1	0.4463	-1.000
VIPERS 122059948	122059948	33.241042	-4.399153	22.1737	0.0291	W1P044	3	  1.2	0.9460	1	1	0.4524	-1.000
VIPERS 122049548	122049548	33.244315	-4.452055	22.4516	0.0320	W1P044	3	  3.2	0.0000	1	1	0.4463	-1.000
VIPERS 122060529	122060529	33.243407	-4.395947	22.0903	0.0268	W1P044	3	  2.5	0.6644	1	1	0.4524	0.756
VIPERS 122060977	122060977	33.245655	-4.393801	21.2270	0.0181	W1P044	3	  1.2	0.1941	1	1	0.4410	-1.000
VIPERS 122045887	122045887	33.248616	-4.469894	22.1109	0.0453	W1P044	3	  2.2	0.7374	1	1	0.4524	0.771
VIPERS 122053590	122053590	33.247982	-4.430158	21.3691	0.0175	W1P044	3	  1.2	0.9398	1	1	0.4519	-1.000
VIPERS 122070982	122070982	33.247211	-4.347516	21.7203	0.0232	W1P044	3	  0.0	9.9999	1	1	0.4525	-1.000
VIPERS 122058076	122058076	33.250837	-4.408910	21.9020	0.0216	W1P044	3	  0.0	9.9999	1	1	0.4508	-1.000
VIPERS 122069683	122069683	33.249397	-4.353858	22.1662	0.0228	W1P044	3	  2.5	0.8564	1	1	0.4524	0.750
VIPERS 122070831	122070831	33.254787	-4.348008	20.8946	0.0100	W1P044	3	  1.5	0.7924	1	1	0.4479	-1.000
VIPERS 122046586	122046586	33.257274	-4.466918	22.3783	0.0432	W1P044	3	  9.5	0.4520	1	1	0.4463	0.608
VIPERS 122070154	122070154	33.256200	-4.350915	21.8938	0.0317	W1P044	3	  3.5	0.8426	1	1	0.4508	0.821
VIPERS 122047727	122047727	33.259629	-4.460729	21.8614	0.0240	W1P044	3	  1.4	0.5194	1	1	0.4508	-1.000
VIPERS 122061750	122061750	33.259341	-4.390704	21.7907	0.0212	W1P044	3	  1.5	0.8395	1	1	0.4508	-1.000
VIPERS 122071085	122071085	33.259098	-4.347398	22.2511	0.0266	W1P044	3	  1.5	0.6346	1	1	0.4463	-1.000
VIPERS 122048137	122048137	33.262556	-4.458571	22.0426	0.0481	W1P044	3	  0.0	9.9999	1	1	0.4524	-1.000
VIPERS 122068147	122068147	33.263067	-4.360840	21.9517	0.0330	W1P044	3	  1.5	0.8757	1	1	0.4508	-1.000
VIPERS 122053760	122053760	33.267037	-4.429844	21.8491	0.0321	W1P044	3	  1.2	1.0360	1	1	0.4508	-1.000
VIPERS 122069965	122069965	33.266801	-4.352536	22.2275	0.0339	W1P044	3	  2.4	0.7950	1	1	0.4524	0.771
VIPERS 122047582	122047582	33.269249	-4.460726	20.9038	0.0147	W1P044	3	  2.2	0.6539	1	1	0.4479	0.959
VIPERS 122057122	122057122	33.268136	-4.413524	21.6876	0.0256	W1P044	3	  1.2	0.6161	1	1	0.4525	-1.000
VIPERS 122050686	122050686	33.273432	-4.445916	22.2889	0.0392	W1P044	3	  0.0	9.9999	1	1	0.4463	-1.000
VIPERS 122068788	122068788	33.272140	-4.358109	22.4197	0.0285	W1P044	3	  2.5	0.9208	1	1	0.4463	0.745
VIPERS 122058798	122058798	33.275212	-4.405677	21.3966	0.0124	W1P044	3	  1.5	0.6651	1	1	0.4519	-1.000
VIPERS 122064605	122064605	33.276917	-4.375582	21.1789	0.0160	W1P044	3	  3.5	0.6429	1	1	0.4410	0.920
VIPERS 122060531	122060531	33.278579	-4.396288	21.3932	0.0170	W1P044	3	  3.5	0.7401	1	1	0.4519	0.903
VIPERS 122062003	122062003	33.279765	-4.389128	21.6912	0.0212	W1P044	3	  1.2	0.6450	1	1	0.4525	-1.000
VIPERS 122048208	122048208	33.281231	-4.458694	22.3691	0.0509	W1P044	3	  0.0	9.9999	1	1	0.4463	-1.000
VIPERS 122059635	122059635	33.281056	-4.400813	20.8443	0.0085	W1P044	3	  3.5	1.0560	1	1	0.4479	0.682
VIPERS 122060434	122060434	33.282233	-4.395264	21.3787	0.0176	W1P044	3	  2.2	0.6428	1	1	0.4519	0.920
VIPERS 122058458	122058458	33.283465	-4.406665	21.9443	0.0260	W1P044	3	 11.2	1.0885	1	1	0.4508	-1.000
VIPERS 122058909	122058909	33.287036	-4.404860	22.2843	0.0355	W1P044	3	  9.5	0.9146	1	1	0.4463	0.745
VIPERS 122068001	122068001	33.287619	-4.360326	20.7293	0.0109	W1P044	3	  3.4	0.6429	1	1	0.4582	0.959
VIPERS 122053437	122053437	33.289461	-4.431331	22.2546	0.0504	W1P044	3	  0.0	9.9999	1	1	0.4463	-1.000
VIPERS 122065553	122065553	33.289409	-4.373075	21.8576	0.0291	W1P044	3	  1.4	0.6675	1	1	0.4508	-1.000
VIPERS 122053634	122053634	33.291419	-4.430453	22.0041	0.0353	W1P044	3	  0.0	9.9999	1	1	0.4524	-1.000
VIPERS 122070704	122070704	33.292369	-4.348633	21.9541	0.0320	W1P044	3	  1.5	0.6985	1	1	0.4508	-1.000
VIPERS 122047246	122047246	33.295030	-4.463558	22.4512	0.0511	W1P044	3	  0.0	9.9999	1	1	0.4463	-1.000
VIPERS 122054733	122054733	33.294380	-4.422829	20.5465	0.0102	W1P044	3	  3.4	0.7366	1	1	0.4582	0.939
VIPERS 122064824	122064824	33.293677	-4.376852	21.9011	0.0202	W1P044	3	  3.5	0.6284	1	1	0.4508	0.856
VIPERS 122059669	122059669	33.296013	-4.400240	20.4376	0.0063	W1P044	3	  3.4	0.6291	1	1	0.4472	0.982
VIPERS 122055678	122055678	33.297677	-4.420889	22.0577	0.0222	W1P044	3	  1.2	1.0329	1	1	0.4524	-1.000
VIPERS 122053696	122053696	33.299701	-4.430611	22.3600	0.0500	W1P044	3	  1.2	0.8351	1	1	0.4463	-1.000
VIPERS 122068289	122068289	33.298893	-4.359112	20.9071	0.0100	W1P044	3	  4.2	0.4296	1	1	0.4479	0.851
VIPERS 122047000	122047000	33.301708	-4.464838	21.8867	0.0203	W1P044	3	  3.5	0.6326	1	1	0.4508	0.856
VIPERS 122062038	122062038	33.300872	-4.387525	22.1601	0.0514	W1P044	3	  2.2	0.6006	1	1	0.4524	0.718
VIPERS 122056475	122056475	33.303359	-4.416520	22.2387	0.0316	W1P044	3	  2.2	0.6659	1	1	0.4524	0.756
VIPERS 122060353	122060353	33.305616	-4.396617	21.8989	0.0425	W1P044	3	  1.5	0.6327	1	1	0.4508	-1.000
VIPERS 122069021	122069021	33.310409	-4.355549	20.2076	0.0051	W1P044	3	  4.5	0.4631	1	1	0.4392	0.950
VIPERS 122046852	122046852	33.313304	-4.465491	22.0816	0.0432	W1P044	3	  3.2	0.6632	1	1	0.4524	0.756
VIPERS 122070672	122070672	33.313244	-4.349445	22.1971	0.0287	W1P044	3	  2.5	0.7417	1	1	0.4524	0.771
VIPERS 122045172	122045172	33.315847	-4.468963	21.5678	0.0242	W1P044	3	  1.5	0.6051	1	1	0.4525	-1.000
VIPERS 122058482	122058482	33.314766	-4.407001	23.7854	0.1462	W1P044	3	 22.1	0.6617	1	1	-99.0000	-99.000
VIPERS 122058523	122058523	33.315633	-4.406751	21.7355	0.0194	W1P044	3	  3.2	0.0000	1	1	0.4525	-1.000
VIPERS 122069310	122069310	33.314723	-4.355725	22.3535	0.0346	W1P044	3	  2.5	0.5955	1	1	0.4463	0.718
VIPERS 122051702	122051702	33.317214	-4.440652	22.2163	0.0362	W1P044	3	  9.2	1.1063	1	1	0.4524	0.522
VIPERS 122049995	122049995	33.321553	-4.449553	22.3195	0.0296	W1P044	3	  0.0	9.9999	1	1	0.4463	-1.000
VIPERS 122066062	122066062	33.318918	-4.370468	21.9098	0.0268	W1P044	3	  9.5	0.8934	1	1	0.4508	0.821
VIPERS 122050203	122050203	33.323014	-4.448521	21.7368	0.0215	W1P044	3	  3.2	0.6654	1	1	0.4525	0.856
VIPERS 122049451	122049451	33.325255	-4.452591	22.1084	0.0288	W1P044	3	  1.2	0.7916	1	1	0.4524	-1.000
VIPERS 122065179	122065179	33.324058	-4.374430	20.8073	0.0083	W1P044	3	  4.5	0.6439	1	1	0.4479	0.959
VIPERS 122054372	122054372	33.326787	-4.427028	22.4898	0.0409	W1P044	3	  0.0	9.9999	1	1	0.4463	-1.000
VIPERS 122066876	122066876	33.326596	-4.366497	22.0144	0.0219	W1P044	3	  2.4	1.1452	1	1	0.4524	0.522
VIPERS 122050929	122050929	33.330144	-4.444577	22.2821	0.0527	W1P044	3	  0.0	9.9999	1	1	0.4463	-1.000
VIPERS 122070482	122070482	33.328860	-4.349331	21.4291	0.0143	W1P044	3	  0.0	9.9999	1	1	0.4519	-1.000
VIPERS 122052319	122052319	33.331999	-4.437364	22.0049	0.0305	W1P044	3	  2.2	0.8569	1	1	0.4524	0.750
VIPERS 122065203	122065203	33.333125	-4.375126	22.4696	0.0354	W1P044	3	  3.5	0.6469	1	1	0.4463	0.756
VIPERS 121059678	121059678	32.704690	-4.416291	22.4471	0.0374	W1P041	4	  2.5	1.2633	1	1	0.4463	0.614
VIPERS 121052373	121052373	32.706232	-4.450649	22.2505	0.0380	W1P041	4	  3.5	0.6581	1	1	0.4463	0.756
VIPERS 121061439	121061439	32.706173	-4.405581	21.3806	0.0490	W1P041	4	  4.5	0.6077	1	1	0.4519	0.914
VIPERS 121070754	121070754	32.706564	-4.365646	22.2592	0.0281	W1P042	3	  1.5	0.5919	1	1	0.4463	-1.000
VIPERS 121061113	121061113	32.707965	-4.405728	19.1559	0.0043	W1P042	3	  4.5	0.4862	1	1	0.4315	1.000
VIPERS 121070391	121070391	32.707878	-4.367922	22.3632	0.0513	W1P042	3	  1.5	1.1981	1	1	0.4463	-1.000
VIPERS 121063816	121063816	32.709927	-4.396124	20.9736	0.0272	W1P042	3	  1.5	0.8980	1	1	0.4479	-1.000
VIPERS 121059059	121059059	32.715538	-4.418084	20.4506	0.0096	W1P042	3	  3.5	0.4833	1	1	0.4472	0.950
VIPERS 121069497	121069497	32.714862	-4.372145	22.4141	0.0477	W1P042	3	  0.0	9.9999	1	1	0.4463	-1.000
VIPERS 121068146	121068146	32.716780	-4.378444	20.1829	0.0054	W1P042	3	  4.2	0.0000	1	1	0.4392	-1.000
VIPERS 121073429	121073429	32.719301	-4.354933	21.8132	0.0292	W1P042	3	  1.2	0.9000	1	1	0.4508	-1.000
VIPERS 121055341	121055341	32.723165	-4.436674	22.2345	0.0464	W1P042	3	  4.2	0.6562	1	1	0.4524	0.756
VIPERS 121063214	121063214	32.721436	-4.399592	21.4928	0.0181	W1P042	3	  3.5	0.5195	1	1	0.4519	0.858
VIPERS 121075035	121075035	32.723331	-4.347864	21.9891	0.0215	W1P042	3	  0.0	9.9999	1	1	0.4508	-1.000
VIPERS 121055030	121055030	32.725943	-4.438077	22.4696	0.0448	W1P042	3	  1.2	0.0000	1	1	-1.0000	-1.000
VIPERS 121068215	121068215	32.725903	-4.377987	21.4061	0.0210	W1P042	3	  3.5	0.7304	1	1	0.4519	0.903
VIPERS 121069988	121069988	32.727873	-4.368003	22.2155	0.0353	W1P042	3	  3.2	0.4055	1	1	0.4524	0.802
VIPERS 121071586	121071586	32.729156	-4.363093	21.0933	0.0140	W1P042	3	  2.2	0.5624	1	1	0.4410	0.914
VIPERS 121056798	121056798	32.730554	-4.429837	21.8686	0.0232	W1P042	3	  2.2	0.8029	1	1	0.4508	0.821
VIPERS 121073450	121073450	32.730926	-4.355129	21.7684	0.0242	W1P042	3	  1.2	0.6033	1	1	0.4508	-1.000
VIPERS 121057615	121057615	32.732849	-4.425780	21.8827	0.0298	W1P042	3	  9.5	0.9476	1	1	0.4508	0.781
VIPERS 121072796	121072796	32.732669	-4.358002	20.8888	0.0096	W1P042	3	  4.5	0.4448	1	1	0.4479	0.851
VIPERS 121057591	121057591	32.734598	-4.426094	22.4117	0.0520	W1P042	3	  2.2	0.6549	1	1	0.4463	0.756
VIPERS 121069127	121069127	32.734363	-4.373639	20.8838	0.0098	W1P042	3	  4.5	0.5205	1	1	0.4479	0.935
VIPERS 121054770	121054770	32.736462	-4.439518	22.1463	0.0306	W1P042	3	  3.5	0.6902	1	1	0.4524	0.756
VIPERS 121069617	121069617	32.736036	-4.370766	20.7166	0.0138	W1P042	3	  3.4	0.6645	1	1	0.4582	0.959
